"Product Id","Product Type","Collection Titles","Product Tags","Product Title","Product Description (Plain Text)","Product Category","Product Handle","Product Created At","Product Published At","Product Image","Variant Id","Variant Title","Variant Sku","Variant Inventory Quantity","Variant Option1","Variant Option2","Variant Option3","Variant Option1 Value","Variant Option2 Value","Variant Option3 Value","Variant Image"
6659292823606,Pens,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Raindrops Keep Falling","Raindrops Keep Falling has an ombre barrel from light gray to soft blue, with a raised raindrop texture designed to look like raindrops on a windowpane. The crystals are a blend of blues, aurora, and grays, with a gray gem on top. 
This pen is a VIP Exclusive.",Pens,raindrop,2021-12-10T19:02:51Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-raindrops-keep-falling-vip-exclusive-1.jpg?v=1661038244, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-raindrops-keep-falling-vip-exclusive-2.jpg?v=1661038246",39810137423926,"Raindrops Keep Falling",01SE18,0,Title,,,"Default Title",,,
4745688612918,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","good vibes only,hall-of-fame","Good Vibes Only","Good Vibes Only has a glossy yellow enamel barrel with a blue script print. It has aurora gems inside and a matching gem on top.",Pens,good-vibes-only,2020-10-07T20:08:10Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-good-vibes-only-1.jpg?v=1621363484,32832014024758,"Good Vibes Only",01GV161,0,Title,,,"Default Title",,,
6582078930998,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Star Spangled","Star Spangled has a red and white striped barrel with a blend of blue and white crystals, topped with a clear gem on top.",Pens,star-spangled,2021-05-01T22:05:18Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-1_ac5db90e-9a43-4dc0-a0b1-7718bde577a3.jpg?v=1626311426, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-2.jpg?v=1626311425, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-1.jpg?v=1626311425, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-3.jpg?v=1626311425, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-4.jpg?v=1626311425, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-star-spangled-5.jpg?v=1626311425",39402158686262,"Star Spangled",01SE12,-1,Title,,,"Default Title",,,
4772281679926,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Black","hall-of-fame,ladylike","Adelaide Bug","Adelaide Bug has a warm reddish-orange barrel with black polka dots and a blend of matching crystals. 
Flit about the pages of your planner with our super adorable Adelaide Bug pen. Featuring a cute ladybug design with a warm red enamel barrel and black polka dots, it's a cheerful way to pen down your latest plans and lists. Small enough to fit in your planner, you can easily keep it within reach for quick ooh-s and aahh-s from your friends when the light catches the crystals. ",Pens,adelaide-bug-ladylike,2020-10-19T16:42:14Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-adelaide-bug-ladylike-1.jpg?v=1626311395, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-adelaide-bug-ladylike-2.jpg?v=1630264808, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-adelaide-bug-ladylike-2.jpeg?v=1630264808",32889220431926,"Adelaide Bug",01LB201,0,Title,,,"Default Title",,,
4661453881398,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,Overboard,"Overboard has a metallic gray enamel barrel with a blend of gray and blood-red crystals with a matching gem on top.",Pens,overboard,2020-07-20T23:09:59Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-overboard-1.jpg?v=1602183203, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-overboard-2.jpg?v=1602183203, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-overboard-3.jpg?v=1602183205",32548350099510,Overboard,01SE04,0,Title,,,Default,,,
6626783363126,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Witching Hour","Witching Hour has a black and purple enamel barrel with a witch silhouette, a blend of black and purple crystals, and a matching purple gem on top.
It is part of the All Hallow's Eve collection.",Pens,witching-hour,2021-09-16T19:48:37Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-witching-hour-1.jpg?v=1640898836, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-witching-hour-2.jpg?v=1640898839",39698206425142,"Witching Hour",01HS02,0,Title,,,"Default Title",,,
4535141007414,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,neon","Light Bright","Light Bright is neon orange with a blend of matching crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors. ",Pens,light-bright-neon-lights,2020-04-26T21:53:07Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-light-bright-neon-lights-1.jpg?v=1661038042, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-light-bright-neon-lights-2.jpg?v=1641511828, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-light-bright-neon-lights-3.jpg?v=1661038045",32062391091254,"Light Bright",01NE104,0,Title,,,"Default Title",,,
4768623329334,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Gold","hall-of-fame,naughty or nice","Catch Me If You Can","Catch Me If You Can has a gingerbread design with a blend of crystals to match, and a matching gem on top. It is part of the Naughty or Nice collection.  ",Pens,catch-me-if-you-can-naughty-or-nice,2020-10-18T03:13:57Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-catch-me-if-you-can-naughty-or-nice-1.jpg?v=1640898485, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-catch-me-if-you-can-naughty-or-nice-2.jpg?v=1640898487, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-catch-me-if-you-can-naughty-or-nice-3.jpg?v=1640898490",32870810878006,"Catch Me If You Can",01GB132,-1,Title,,,"Default Title",,,
4539465564214,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Fresh as a Daisy","Fresh as a Daisy has a bright white barrel with a daisy print. It has a blend of matching crystals, gold hardware, and a matching gem on top.",Pens,fresh-as-a-daisy-hey-honey,2020-04-29T20:41:08Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fresh-as-a-daisy-hey-honey-1.jpg?v=1602183095, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-fresh-as-a-daisy-hey-honey-2.jpg?v=1602183096",32081995694134,"Fresh as a Daisy",01HH113,0,Title,,,"Default Title",,,
4882780717110,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Gold",hall-of-fame,"End of the Rainbow","End of the Rainbow is gold chrome with a colorful rainbow of crystals inside and a rainbow gem on top.",Pens,end-of-the-rainbow,2020-12-29T02:29:56Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-end-of-the-rainbow-4.jpg?v=1657435748, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-end-of-the-rainbow-2.jpg?v=1657435748, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-end-of-the-rainbow-3.jpg?v=1657435748",33031888666678,"End of the Rainbow",01SE081,-4,Title,,,"Default Title",,,
4810222174262,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,lovely","Love Letter","Love Letter has a soft pink barrel with a cursive love letter printed in gray with rose opal crystals and silver hardware.
It is part of the Lovely Collection.",Pens,love-letter-lovely,2020-11-09T04:45:42Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-love-letter-1.jpg?v=1621363546, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-love-letter-2.jpg?v=1621363547",32955412414518,"Love Letter",01VD221,0,Title,,,"Default Title",,,
4634442661942,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Step Right Up","Step Right Up has a rose gold barrel with a satin finish and a blend of crystals in shades of purple. It has a matching gem on top. It is part of the Merry Go Round collection.  
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,step-right-up-satin-merry-go-round,2020-07-01T23:48:38Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-step-right-up-satin-merry-go-round-1.jpg?v=1602183168,32467205914678,"Step Right Up",01MG123,0,Title,,,"Default Title",,,
6600035500086,Pens,"The Pinks, The Reds, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Sale and Clearance, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Gold","christmas,gold,hall-of-fame,limited,no-restock,Nutcracker,ruby,sale","The Nutcracker","What would a Nutcracker Ballet collection be without The Nutcracker? This pen is as bold and festive as the holiday season. This red ombre barrel is like a cherry on top of your desk, and the Nutcracker doll engraving in gold is a charming touch that will make you smile every time you use it. With petite glass crystals that sparkle like the snow, and gold hardware that adds a touch of elegance, this pen is a must-have for any ballet lover or Nutcracker enthusiast. Whether you're writing down your own sugar plum dreams or just scribbling a to-do list, this pen will make every moment feel magical.",Pens,nutcracker-doll-the-nutcracker-ballet,2021-06-23T03:47:51Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-the-nutcracker-the-nutcracker-1.jpg?v=1640898696, https://cdn.shopify.com/s/files/1/0694/3771/files/nutcrackerpen2.jpg?v=1700779833, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-the-nutcracker-the-nutcracker-2.jpg?v=1700779833",39534878687286,"The Nutcracker",01LENB1,70,Title,,,"Default Title",,,
4535136092214,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,neon","Glow Getter","Glow Getter is neon purple with a blend of purple crystals, black hardware, and a matching aurora gem on top. It is part of the Neon Lights collection of five electrifying colors.  ",Pens,glow-getter-neon-lights,2020-04-26T21:44:15Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-glow-getter-neon-lights-1.jpg?v=1661038010, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-glow-getter-neon-lights-2.jpg?v=1641511788, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-glow-getter-neon-lights-3.jpg?v=1661038013",32062349049910,"Glow Getter",01NE101,0,Title,,,"Default Title",,,
6609262477366,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Gold",hall-of-fame,"Purple Haze","Purple Haze
 VIP Exclusive",Pens,purple-haze-vip-exclusive,2021-07-19T18:11:48Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-purple-haze-vip-exclusive-3.jpg?v=1640898736,39573789802550,"Purple Haze",01SE15,0,Title,,,"Default Title",,,
4680447852598,Pens,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","gossip,hall-of-fame","Rumor Has It","Rumor Has It has a rose gold barrel with a chrome finish and airbrushed black enamel with black crystals inside. It has a matching black gem on top.",Pens,rumor-has-it-gossip,2020-08-10T20:39:30Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-rumor-has-it-gossip-1.jpg?v=1621363463, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-rumor-has-it-2.jpeg?v=1621363463, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-rumor-has-it-gossip-2.jpg?v=1621363463, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-rumor-has-it-4.jpg?v=1621363464",32632028102710,"Rumor Has It",01GS121,0,Title,,,"Default Title",,,
6640234561590,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,painting the roses red","Paint the Roses","Whether you're a big fan of Alice in Wonderland or simply love roses, this pen is perfect for you! Paint the Roses features a print of painted roses on a cream and white ombre barrel, with titanium hardware and a dark red gem on top. The ombre crystals give it a subtle and sophisticated look, while the smooth writing experience is perfect for those who love to journal or write creatively.",Pens,paint-the-roses,2021-10-26T02:10:27Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-paint-the-roses-1.jpg?v=1661038220,39743441141814,"Paint the Roses",01LEPR2,0,Title,,,"Default Title",,,
4352474578998,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,let it snow","Holly Jolly","Holly Jolly has a white enamel barrel with ""Ho Ho Ho"" printed on the barrel, a blend of blue, clear, and red crystals, and a clear gem on top. 
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,holly-jolly-let-it-snow,2019-11-19T09:32:57Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-holly-jolly-let-it-snow-1.jpg?v=1608343972, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-holly-jolly-let-it-snow-2_f4259a79-79d2-4dbc-b443-33ce7933d4b8.jpg?v=1608343973, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-holly-jolly-let-it-snow-2.jpg?v=1608343972",31244306251830,"Holly Jolly",LE083,0,Title,,,"Default Title",,,
6665543548982,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,limited","Old Glory","Old Glory has a blend of clear and red petite glass crystals, with stars printed on a navy blue barrel, silver hardware, and a red gem on top.You can purchase the pen alone, or bundle the pen with the Pippin Flag pin.Your pen will come with black ink installed and an extra refill cartridge

FEATURED ON INSTAGRAM


.fs-has-links { display:none; } .fs-wrapper { height:auto; } .fs-slider_v2_5  .fs-entry-container { height:0 !important;width:20%!important;padding-top:20%!important; } .fs-wrapper div.fs-text-container .fs-entry-title, div.fs-detail-title { font-family:Times New Roman, serif;font-style:normal;font-weight:normal;font-size:14px; } div.fs-text-container .fs-entry-date, div.fs-detail-container .fs-post-info, div.fs-wrapper div.fs-has-links::after, .fs-text-product, .fs-overlink-text { font-family:Helvetica Neue, Helvetica, Arial, sans-serif;font-style:normal;font-weight:normal;font-size:14px; } .fs-wrapper div.fs-text-container * { color:#ffffff; } .fs-wrapper div.fs-text-container { background-color:rgba(0,0,0,0.465);margin:0px; } div.fs-entry-date { display:none; } div.fs-entry-title { display:none; } .fs-slider_v2_5 .fs-wrapper div.fs-timeline-entry { margin:1px; }",Pens,old-glory,2022-06-20T17:20:39Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-1.jpg?v=1661038264, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-2.jpg?v=1661038266, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-3.jpg?v=1661038269, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-4.jpg?v=1661038271, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-5.jpg?v=1661038274",40164273979446,"Old Glory",01SE21-P,0,Style,,,"Pen + Pin",,,https://cdn.shopify.com/s/files/1/0694/3771/products/pens-old-glory-2.jpg?v=1661038266
4539454521398,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Oh, Beehive","Oh, Beehive has a honeycomb yellow barrel with a blend of matching crystals, gold hardware, and a matching aurora gem on top. It is part of the Hey Honey collection.  
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,oh-beehive-hey-honey,2020-04-29T20:33:58Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-oh-beehive-hey-honey-1.jpg?v=1602183082, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-oh-beehive-hey-honey-2.jpg?v=1602183083",32081945722934,"Oh, Beehive",01HH111,0,Title,,,"Default Title",,,
4768649904182,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,isle of capri","Bougie Villa","Bougie Villa has a white barrel with bougainvillea vine trails, deep pink crystals, and a matching gem on top.
 ",Pens,bougie-villa,2020-10-18T03:40:36Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-bougie-villa-isle-of-capri-1.jpg?v=1608344014,32871040122934,"Bougie Villa",01BV152,0,Title,,,"Default Title",,,
4352477855798,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Slay Bells","Slay Bells has a sparkling blue enamel barrel with a blend of blue, red, and clear crystals with a blue gem on top. 
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,slay-bells-let-it-snow,2019-11-19T09:37:16Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-slay-bells-let-it-snow-1.jpg?v=1608343974, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-slay-bells-let-it-snow-2_bfa95a3d-5888-4456-ba5e-ca8b546e4c75.jpg?v=1608343975, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-slay-bells-let-it-snow-2.jpg?v=1608343974",31244344328246,"Slay Bells",LE081,0,Title,,,"Default Title",,,
4772304486454,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Rose Gold Crystal Pens","hall-of-fame,ladylike",Marieta,"Marieta has a white barrel with a trailing floral print of red flowers and a ladybug. It has a blend of matching crystals in shades of light blue and clear.",Pens,marieta-ladylike,2020-10-19T16:47:16Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-marieta-ladylike-1.jpg?v=1621363518, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-marieta-ladylike-2.jpg?v=1621363520",32889265782838,Marieta,01LB203,0,Title,,,"Default Title",,,
4559801450550,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,secret garden",Meredith,"Meredith has a light gray barrel with a floral print. It has a blend of matching crystals, gold hardware, and a matching opal gem on top.",Pens,meredith-secret-garden,2020-05-14T01:50:38Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-meredith-secret-garden-1.jpg?v=1602183115,32181626765366,Meredith,01GR93,0,Title,,,"Default Title",,,
4846297776182,Pens,"OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Rose Gold Crystal Pens, Gold",hall-of-fame,"Cloud Nine","Cloud Nine has a unique blue and white print and ombre crystals in clear and shades of blue, silver hardware, and a light blue aurora gem on top. Each pen has a different barrel and crystal combination.",Pens,cloud-nine,2023-07-04T14:30:00Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-1.jpg?v=1621363578, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-2.jpg?v=1621363578, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-cloud-nine-silver-3.jpg?v=1621363579, https://cdn.shopify.com/s/files/1/0694/3771/files/20210331_130051-2.jpg?v=1688480731, https://cdn.shopify.com/s/files/1/0694/3771/files/20210331_125919-2.jpg?v=1688480753, https://cdn.shopify.com/s/files/1/0694/3771/files/CloudNine1000x1000.jpg?v=1688480753",45619234177308,"Cloud Nine",01SE09S-3,0,Hardware,,,"Rose Gold",,,
4810227318838,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,lovely",Sweetheart,"Sweetheart is white with falling hearts in shades of pink and a blend of matching crystals and rose gold hardware.",Pens,sweetheart-lovely,2020-11-09T04:52:21Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sweetheart-1.jpg?v=1621363556, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sweetheart-2.jpg?v=1621363557",32955415691318,Sweetheart,01VD223,0,Title,,,"Default Title",,,
4634440958006,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Whimsy | Satin","Whimsy has a rose gold barrel with a satin finish and a blend of crystals in shades of green and teal. It has a matching gem on top. It is part of the Merry Go Round collection.  
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,whimsy-merry-go-round,2020-07-01T23:44:24Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-whimsy-satin-merry-go-round-vip-exclusive-1.jpg?v=1602183166,32467198935094,"Whimsy | Satin",01MG121,0,Title,,,"Default Title",,,
6566493552694,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Gold",hall-of-fame,Chelsea,"Chelsea has a dark gray enamel barrel with a floral dahlia and dandelion print in white and yellow, a matching blend of crystals, and a dark gray gem on top.",Pens,chelsea-dandelions-and-dahlias,2021-04-21T20:40:23Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-chelsea-dandelions-and-dahlias-1.jpg?v=1640898572, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-chelsea-dandelions-and-dahlias-2.jpg?v=1640898574",39352949899318,Chelsea,01DD173,0,Title,,,"Default Title",,,
4442013466678,Pens,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color","air force,hall-of-fame",Flightline,"Introducing Flightline - the crystal pen that's as inspiring as the Air Force itself. With a sparkling blue enamel barrel and a blend of blue crystals that match the sky, this pen captures the essence of aviation. And that matching blue gem on top? It's like a guiding star, leading you to the horizon. Plus, with the Air Force logo printed on the barrel, you can show off your pride and support for the brave men and women who serve our country. Whether you're a fan of the United States Air Force or just love the inspiring design, the PenGems Flightline is officially licensed and ready to take flight. Take notes during a briefing or just dream about your next adventure with Flightline.",Pens,flightline-us-air-force,2020-01-16T16:26:19Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-flightline-u-s-air-force-1.jpg?v=1621363421, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-flightline-u-s-air-force-2.jpg?v=1589684618, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-flightline-u-s-air-force-3.jpg?v=1589684620, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-flightline-u-s-air-force-1.png?v=1579940084",31629698596918,Flightline,01SEAF2,0,Title,,,"Default Title",,,
6585474875446,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Gold","dandelions and dahlias,hall-of-fame","Prep School","Prep School has polka dots in yellow, sky blue, and gray on a white enamel barrel, matching crystals inside and on top.",Pens,prep-school-dandelions-and-dahlias,2021-05-12T17:05:01Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-prep-school-dandelions-and-dahlias-1.jpg?v=1640898585,39413402632246,"Prep School",01DD171,0,Title,,,"Default Title",,,
4634443677750,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"Dream Chaser | Satin","Dream Chaser has a rose gold barrel with a satin finish and a blend of crystals in shades of pink. It has a matching gem on top. It is part of the Merry Go Round collection.  
Each pen comes with black ink with a standard medium ballpoint cartridge. We'll also send an extra standard cartridge for every pen.",Pens,dream-chaser-satin-merry-go-round,2020-07-01T23:51:13Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-dream-chaser-satin-merry-go-round-1.jpg?v=1602183172,32467212173366,"Dream Chaser | Satin",01MG125,0,Title,,,"Default Title",,,
6600035762230,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Sale and Clearance, Most sold products, Ready to Ship, Pastels, All Pens, Neutrals, Shop by Color, Gold","christmas,gold,hall-of-fame,limited,no-restock,Nutcracker,sale","The Mouse King","Looking for a pen with character? Look no further than The Mouse King! This greyombre beauty boasts gold hardware and petite glass crystals, and features an engraved Mouse King dancer for an extra touch of elegance. Perfect for jotting down your battle plans against the Nutcracker Prince! Get ready to dance into the night with The Mouse King pen from our Nutcracker Ballet collection",Pens,mouse-king-the-nutcracker-ballet,2021-06-23T03:49:48Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-the-mouse-king-the-nutcracker-1.jpg?v=1640898711, https://cdn.shopify.com/s/files/1/0694/3771/files/mouseking.jpg?v=1700779793, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-the-mouse-king-the-nutcracker-2.jpg?v=1700779793",39534879342646,"The Mouse King",01LENB3,30,Title,,,"Default Title",,,
4215244521526,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,immortal",Countess,"Countess has a soft nude tone barrel with a blood spatter printed design, a blend of crystals that pool from peach to dark red, and a dark red gem on top. It is part of the Immortal Collection.
 ",Pens,countess-immortal-collection,2019-10-10T06:18:01Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/pen-countess-immortal-collection-1.jpg?v=1579940004,30691598106678,Countess,LE062,0,Title,,,"Default Title",,,
