"Product Id","Product Type","Product Vendor","Collection Titles","Product Tags","Product Title","Product Description (HTML)","Product Description (Plain Text)","Product Category","Product Handle","Product MetaTitle","Product MetaDescription","Product Created At","Product Updated At","Product Published At","Product Status","Product Image","Product Video",Product.custom.launch
9832430240028,Pens,PENGEMS,"The Blues, The Greens, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,special edition","Clover Achiever","<p>This pen has a habit, so tricky, so sly,<br data-start=""982"" data-end=""985"">Of granting odd wishes—you never know why!<br data-start=""1027"" data-end=""1030"">A note for some milk? A cow’s at your door!<br data-start=""1073"" data-end=""1076"">A letter of love? Now suitors galore!<br data-start=""1113"" data-end=""1116"">So handle with care, dear writer, be clever,<br data-start=""1160"" data-end=""1163"">Or you might just end up <em data-start=""1188"" data-end=""1197"">luckier</em> than ever!</p>","This pen has a habit, so tricky, so sly,Of granting odd wishes—you never know why!A note for some milk? A cow’s at your door!A letter of love? Now suitors galore!So handle with care, dear writer, be clever,Or you might just end up luckier than ever!","Ballpoint Pens",clover-achiever-st-patricks-day-pen,"Clover Achiever","This pen has a habit, so tricky, so sly,Of granting odd wishes—you never know why!A note for some milk? A cow’s at your door!A letter of love? Now suitors galore!So handle with care, dear writer, be clever,Or you might just end up luckier than ever!",2025-02-19T01:31:19Z,2026-01-21T22:37:07Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverGold.jpg?v=1739928625, https://cdn.shopify.com/s/files/1/0694/3771/files/clover_achiever_and_lucky_streak_top_gems.jpg?v=1744229698, https://cdn.shopify.com/s/files/1/0694/3771/files/clover_achiever_top.jpg?v=1740166737, https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverRoseGold.jpg?v=1740166737, https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverSilver.jpg?v=1740166737",,2025-02-21
10167583408412,Pens,PENGEMS,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Gold",hall-of-fame,"Stars and Stripes",,,"Ballpoint Pens",stars-and-stripes-crystal-pen-patriotic-red-white-blue,"Stars and Stripes",,2025-05-28T20:07:37Z,2026-01-21T22:34:54Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/files/Stars_and_Stripes_Offer.jpg?v=1748618311,,2025-05-30
10824183873820,,PENGEMS,"All Except Gift Cards",hall-of-fame,"Fusion Black Diamond Exclusive Crystal Pen",,,Uncategorized,fusion-black-diamond-exclusive-crystal-pen,"Fusion Black Diamond Exclusive Crystal Pen",,2026-04-24T18:01:30Z,2026-04-25T17:41:41Z,,ARCHIVED,,,
10824183873820,,PENGEMS,"All Except Gift Cards",hall-of-fame,"Fusion Black Diamond Exclusive Crystal Pen",,,Uncategorized,fusion-black-diamond-exclusive-crystal-pen,"Fusion Black Diamond Exclusive Crystal Pen",,2026-04-24T18:01:30Z,2026-04-25T17:41:40Z,,ARCHIVED,,,
10824183873820,,PENGEMS,"All Except Gift Cards",hall-of-fame,"Fusion Black Diamond Exclusive Crystal Pen",,,Uncategorized,fusion-black-diamond-exclusive-crystal-pen,"Fusion Black Diamond Exclusive Crystal Pen",,2026-04-24T18:01:30Z,2026-05-08T20:39:28Z,,ARCHIVED,,,
10772165656860,Pens,PENGEMS,"The Greens, Silver, Shop by Color, Shop by Metal, All Except Gift Cards, Pastels, All Pens, Shop by Color",hall-of-fame,Silverleaf,"<p>Silverleaf is your calm little reset button in pen form. Pale green, eucalyptus soft, and filled with pastel crystals that make even a grocery list feel like you’ve got your life together.</p>","Silverleaf is your calm little reset button in pen form. Pale green, eucalyptus soft, and filled with pastel crystals that make even a grocery list feel like you’ve got your life together.","Ballpoint Pens",silverleaf-limited-edition-eucalyptus-crystal-pen-pale-green-pastel-crystals,Silverleaf,"Silverleaf is your calm little reset button in pen form. Pale green, eucalyptus soft, and filled with pastel crystals that make even a grocery list feel like you’ve got your life together.",2026-02-17T16:54:20Z,2026-04-12T22:26:49Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Silverleaf-Pens-PenGems-42496118882588.jpg?v=1776920848, https://cdn.shopify.com/s/files/1/0694/3771/files/Silverleaf-Pens-PenGems-42496144834844.png?v=1776920848, https://cdn.shopify.com/s/files/1/0694/3771/files/Silverleaf-Pens-PenGems-42496121307420.jpg?v=1776920848",,
10726637535516,Pens,PENGEMS,"The Pinks, The Purples, Shop by Color, Shop by Metal, All Except Gift Cards, Pastels, All Pens, Shop by Color",hall-of-fame,"Written in the Stars","<p><strong data-start=""66"" data-end=""108"">A little stardust, a little love note. </strong>This crystal pen was made for the dreamers, the romantics, and the ones who still believe in fate (and fabulous handwriting).</p>","A little stardust, a little love note. This crystal pen was made for the dreamers, the romantics, and the ones who still believe in fate (and fabulous handwriting).","Ballpoint Pens",written-in-the-stars-valentines-day-crystal-pen,"Written in the Stars","A little stardust, a little love note. This crystal pen was made for the dreamers, the romantics, and the ones who still believe in fate (and fabulous handwriting).",2026-01-02T23:25:25Z,2026-04-12T22:26:51Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Written-in-the-Stars-Pens-PenGems-42204924477724.jpg?v=1776920863, https://cdn.shopify.com/s/files/1/0694/3771/files/Written-in-the-Stars-Pens-PenGems-42204920807708.jpg?v=1776920863, https://cdn.shopify.com/s/files/1/0694/3771/files/Written-in-the-Stars-Pens-PenGems-42217780576540.jpg?v=1776920863, https://cdn.shopify.com/s/files/1/0694/3771/files/Written-in-the-Stars-Pens-PenGems-42204974547228.jpg?v=1776920863",,2026-01-06
10716276097308,Pens,PENGEMS,"The Greens, The Whites, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Special Editions, Shop by Metal, New Releases, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, New Releases, All Pens, Shop by Color, Peridot, Emerald, Gold","crystal room,hall-of-fame,new,special edition","Lime After Lime",,,"Ballpoint Pens",lime-after-lime,"Lime After Lime",,2025-12-25T02:52:02Z,2026-01-21T22:34:52Z,,ARCHIVED,,,2025-07-21
10665280569628,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Shop by Color, The Society Archive, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","black friday,hall-of-fame,society,society archive","Butterfly Effect","<p>With deep schoolhouse red and gold star crystals, Alma Mater feels like honor roll, pep rallies, and passing notes in the margins.</p>","With deep schoolhouse red and gold star crystals, Alma Mater feels like honor roll, pep rallies, and passing notes in the margins.","Ballpoint Pens",butterfly-effect,"Butterfly Effect","With deep schoolhouse red and gold star crystals, Alma Mater feels like honor roll, pep rallies, and passing notes in the margins.",2025-11-28T05:21:18Z,2026-01-21T22:34:52Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/ButterflyEffect.jpg?v=1764307290, https://cdn.shopify.com/s/files/1/0694/3771/files/butterflyeffect4.jpg?v=1755877616, https://cdn.shopify.com/s/files/1/0694/3771/files/butterflyeffect2.jpg?v=1755877616, https://cdn.shopify.com/s/files/1/0694/3771/files/butterfly3.jpg?v=1755877616",,
10665247670556,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Shop by Color, The Society Archive, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","black friday,hall-of-fame,society,society archive",Bewitched,"<p>Shimmering with midnight blue, amethyst, and a hint of enchantment, Bewitched is the pen that casts spells in cursive.</p>","Shimmering with midnight blue, amethyst, and a hint of enchantment, Bewitched is the pen that casts spells in cursive.","Ballpoint Pens",bewitched-crystal-pen,Bewitched,"Shimmering with midnight blue, amethyst, and a hint of enchantment, Bewitched is the pen that casts spells in cursive.",2025-11-28T02:29:41Z,2026-01-21T22:34:53Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Bewitched.jpg?v=1764300252, https://cdn.shopify.com/s/files/1/0694/3771/files/The-Bewitched-Box-Pen-Gift-Set-PenGems-41779098812700.jpg?v=1776920910, https://cdn.shopify.com/s/files/1/0694/3771/files/The-Bewitched-Box-Pen-Gift-Set-PenGems-41779063030044.jpg?v=1776920910, https://cdn.shopify.com/s/files/1/0694/3771/files/The-Bewitched-Box-Pen-Gift-Set-PenGems-41779063849244.jpg?v=1776920910",,
10665240527132,Pens,PENGEMS,"OrderlyEmails - Recommended Products, Shop by Color, The Society Archive, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,society","Santa Fe","<p>With desert gold, turquoise crystals, and a pattern that feels like sun-warmed adobe, Santa Fe writes with soul and a little bit of wanderlust.</p>","With desert gold, turquoise crystals, and a pattern that feels like sun-warmed adobe, Santa Fe writes with soul and a little bit of wanderlust.","Ballpoint Pens",santa-fe-crystal-pen,"Santa Fe","With desert gold, turquoise crystals, and a pattern that feels like sun-warmed adobe, Santa Fe writes with soul and a little bit of wanderlust.",2025-11-28T02:20:14Z,2026-01-21T22:34:53Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Santa_Fe_2.png?v=1764297518, https://cdn.shopify.com/s/files/1/0694/3771/files/santafe-4.jpg?v=1764297518",,
10510520451356,Pens,PENGEMS,"The Greens, The Whites, OrderlyEmails - Recommended Products, Shop by Color, Special Editions, Shop by Metal, New Releases, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, New Releases, All Pens, Shop by Color, Peridot, Emerald, Gold","crystal room,hall-of-fame,new,special edition","Mint Condition",,,"Ballpoint Pens",mojito,"Mint Condition",,2025-07-17T14:55:09Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Mojito_-_Crystal_Room.jpg?v=1752713894, https://cdn.shopify.com/s/files/1/0694/3771/files/Mojito.jpg?v=1752713877",,2025-07-21
10167583408412,Pens,PENGEMS,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Gold",hall-of-fame,"Stars and Stripes",,,"Ballpoint Pens",stars-and-stripes-crystal-pen-patriotic-red-white-blue,"Stars and Stripes",,2025-05-28T20:07:37Z,2026-01-21T22:34:54Z,,ARCHIVED,https://cdn.shopify.com/s/files/1/0694/3771/files/Stars_and_Stripes_Offer.jpg?v=1748618311,,2025-05-30
9832430240028,Pens,PENGEMS,"The Blues, The Greens, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,special edition","Clover Achiever","<p>This pen has a habit, so tricky, so sly,<br data-start=""982"" data-end=""985"">Of granting odd wishes—you never know why!<br data-start=""1027"" data-end=""1030"">A note for some milk? A cow’s at your door!<br data-start=""1073"" data-end=""1076"">A letter of love? Now suitors galore!<br data-start=""1113"" data-end=""1116"">So handle with care, dear writer, be clever,<br data-start=""1160"" data-end=""1163"">Or you might just end up <em data-start=""1188"" data-end=""1197"">luckier</em> than ever!</p>","This pen has a habit, so tricky, so sly,Of granting odd wishes—you never know why!A note for some milk? A cow’s at your door!A letter of love? Now suitors galore!So handle with care, dear writer, be clever,Or you might just end up luckier than ever!","Ballpoint Pens",clover-achiever-st-patricks-day-pen,"Clover Achiever","This pen has a habit, so tricky, so sly,Of granting odd wishes—you never know why!A note for some milk? A cow’s at your door!A letter of love? Now suitors galore!So handle with care, dear writer, be clever,Or you might just end up luckier than ever!",2025-02-19T01:31:19Z,2026-01-21T22:37:07Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverGold.jpg?v=1739928625, https://cdn.shopify.com/s/files/1/0694/3771/files/clover_achiever_and_lucky_streak_top_gems.jpg?v=1744229698, https://cdn.shopify.com/s/files/1/0694/3771/files/clover_achiever_top.jpg?v=1740166737, https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverRoseGold.jpg?v=1740166737, https://cdn.shopify.com/s/files/1/0694/3771/files/CloverAchieverSilver.jpg?v=1740166737",,2025-02-21
10156125520156,Pens,PENGEMS,"The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Vine and Dandy","<p>In a garden of gossip and glittery shade,<br data-start=""284"" data-end=""287"">Vine and Dandy made her grand parade.<br data-start=""324"" data-end=""327"">She wore white blooms with a crystal crown,<br data-start=""370"" data-end=""373"">And turned every scroll into royal renown.</p>","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.","Ballpoint Pens",once-upon-a-vine-wisteria-crystal-pen,"Vine and Dandy","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.",2025-05-14T01:25:26Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Silver_71e936b0-d56e-4369-afbe-9d50d61ddc9c.jpg?v=1751694684, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Gold.jpg?v=1751694690, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Rose_Gold_b2395cb0-800a-4a4b-9f81-87cd16b21b12.jpg?v=1751694699",,2025-05-14
10156125520156,Pens,PENGEMS,"The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Vine and Dandy","<p>In a garden of gossip and glittery shade,<br data-start=""284"" data-end=""287"">Vine and Dandy made her grand parade.<br data-start=""324"" data-end=""327"">She wore white blooms with a crystal crown,<br data-start=""370"" data-end=""373"">And turned every scroll into royal renown.</p>","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.","Ballpoint Pens",once-upon-a-vine-wisteria-crystal-pen,"Vine and Dandy","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.",2025-05-14T01:25:26Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Silver_71e936b0-d56e-4369-afbe-9d50d61ddc9c.jpg?v=1751694684, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Gold.jpg?v=1751694690, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Rose_Gold_b2395cb0-800a-4a4b-9f81-87cd16b21b12.jpg?v=1751694699",,2025-05-14
10156125520156,Pens,PENGEMS,"The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Vine and Dandy","<p>In a garden of gossip and glittery shade,<br data-start=""284"" data-end=""287"">Vine and Dandy made her grand parade.<br data-start=""324"" data-end=""327"">She wore white blooms with a crystal crown,<br data-start=""370"" data-end=""373"">And turned every scroll into royal renown.</p>","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.","Ballpoint Pens",once-upon-a-vine-wisteria-crystal-pen,"Vine and Dandy","In a garden of gossip and glittery shade,Vine and Dandy made her grand parade.She wore white blooms with a crystal crown,And turned every scroll into royal renown.",2025-05-14T01:25:26Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Silver_71e936b0-d56e-4369-afbe-9d50d61ddc9c.jpg?v=1751694684, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Gold.jpg?v=1751694690, https://cdn.shopify.com/s/files/1/0694/3771/files/Vine_and_Dandy_Rose_Gold_b2395cb0-800a-4a4b-9f81-87cd16b21b12.jpg?v=1751694699",,2025-05-14
10152748482844,Pens,PENGEMS,"The Purples, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Once Upon a Vine","<p>She writes in cursive. She signs with flair.<br data-start=""936"" data-end=""939"">She drinks her tea with a crystal stare.<br data-start=""979"" data-end=""982"">Draped in purple, a floral dream,<br data-start=""1015"" data-end=""1018"">With sparkle that <em data-start=""1036"" data-end=""1045"">demands</em> a theme.<br data-start=""1054"" data-end=""1057"">“<em data-start=""1058"" data-end=""1077"">Once Upon a Vine,</em>” she said with pride,<br data-start=""1099"" data-end=""1102"">“Why yes, I do romanticize my life.”</p>","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”","Ballpoint Pens",once-upon-a-vine,"Once Upon a Vine","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”",2025-05-08T20:26:57Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_93c7b85c-bd83-4ae8-b219-da79f375b26e.jpg?v=1751694645, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/WisteriaBlog.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_Rose_Gold_ddf24e3a-dc81-4d68-9c3c-4639a8d411a3.jpg?v=1751694716, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_RG_7ed0a64d-0a40-47ef-815d-dad515b2fdb1.jpg?v=1751694661, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_SC.jpg?v=1751694674",,2025-05-14
10152748482844,Pens,PENGEMS,"The Purples, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Once Upon a Vine","<p>She writes in cursive. She signs with flair.<br data-start=""936"" data-end=""939"">She drinks her tea with a crystal stare.<br data-start=""979"" data-end=""982"">Draped in purple, a floral dream,<br data-start=""1015"" data-end=""1018"">With sparkle that <em data-start=""1036"" data-end=""1045"">demands</em> a theme.<br data-start=""1054"" data-end=""1057"">“<em data-start=""1058"" data-end=""1077"">Once Upon a Vine,</em>” she said with pride,<br data-start=""1099"" data-end=""1102"">“Why yes, I do romanticize my life.”</p>","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”","Ballpoint Pens",once-upon-a-vine,"Once Upon a Vine","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”",2025-05-08T20:26:57Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_93c7b85c-bd83-4ae8-b219-da79f375b26e.jpg?v=1751694645, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/WisteriaBlog.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_Rose_Gold_ddf24e3a-dc81-4d68-9c3c-4639a8d411a3.jpg?v=1751694716, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_RG_7ed0a64d-0a40-47ef-815d-dad515b2fdb1.jpg?v=1751694661, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_SC.jpg?v=1751694674",,2025-05-14
10152748482844,Pens,PENGEMS,"The Purples, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Homepage, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Once Upon a Vine","<p>She writes in cursive. She signs with flair.<br data-start=""936"" data-end=""939"">She drinks her tea with a crystal stare.<br data-start=""979"" data-end=""982"">Draped in purple, a floral dream,<br data-start=""1015"" data-end=""1018"">With sparkle that <em data-start=""1036"" data-end=""1045"">demands</em> a theme.<br data-start=""1054"" data-end=""1057"">“<em data-start=""1058"" data-end=""1077"">Once Upon a Vine,</em>” she said with pride,<br data-start=""1099"" data-end=""1102"">“Why yes, I do romanticize my life.”</p>","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”","Ballpoint Pens",once-upon-a-vine,"Once Upon a Vine","She writes in cursive. She signs with flair.She drinks her tea with a crystal stare.Draped in purple, a floral dream,With sparkle that demands a theme.“Once Upon a Vine,” she said with pride,“Why yes, I do romanticize my life.”",2025-05-08T20:26:57Z,2026-01-21T22:34:54Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_93c7b85c-bd83-4ae8-b219-da79f375b26e.jpg?v=1751694645, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/WisteriaBlog.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_Rose_Gold_ddf24e3a-dc81-4d68-9c3c-4639a8d411a3.jpg?v=1751694716, https://cdn.shopify.com/s/files/1/0694/3771/files/Wisteria_2.jpg?v=1747271791, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_RG_7ed0a64d-0a40-47ef-815d-dad515b2fdb1.jpg?v=1751694661, https://cdn.shopify.com/s/files/1/0694/3771/files/Once_Upon_a_Vine_2_SC.jpg?v=1751694674",,2025-05-14
10101954478364,Pens,PENGEMS,"The Pinks, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,no-restock,special edition","Honey Bunny","<p>A pen so pink, so sweet, so sunny,<br data-start=""928"" data-end=""931"">A pastel dream named Honey Bunny!<br data-start=""964"" data-end=""967"">With sparkles that gleam,<br data-start=""992"" data-end=""995"">Like a springtime daydream,<br data-start=""1022"" data-end=""1025"">You’ll want one (or two… or twenty).</p>","A pen so pink, so sweet, so sunny,A pastel dream named Honey Bunny!With sparkles that gleam,Like a springtime daydream,You’ll want one (or two… or twenty).","Ballpoint Pens",honey-bunny-pink-crystal-pen,"Honey Bunny","Meet Honey Bunny, the soft pink pastel crystal pen that’s as sweet as spring. Available in gold, silver, or rose gold hardware for the perfect sparkle.",2025-03-21T03:21:36Z,2026-01-21T22:34:55Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Gold_17ba3eda-fc20-4f07-8332-3d27874f65de.jpg?v=1751695816, https://cdn.shopify.com/s/files/1/0694/3771/files/HoneyBunnyandSugarChickSquare.jpg?v=1747100257, https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Silver_58cedf24-d8e6-4f90-9112-a8fe506027b5.jpg?v=1751695831, https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Rose_Gold_cf3cc29f-ee2b-452a-b064-6cb0d7ad70e6.jpg?v=1751695826",,2025-03-21
10101954478364,Pens,PENGEMS,"The Pinks, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,no-restock,special edition","Honey Bunny","<p>A pen so pink, so sweet, so sunny,<br data-start=""928"" data-end=""931"">A pastel dream named Honey Bunny!<br data-start=""964"" data-end=""967"">With sparkles that gleam,<br data-start=""992"" data-end=""995"">Like a springtime daydream,<br data-start=""1022"" data-end=""1025"">You’ll want one (or two… or twenty).</p>","A pen so pink, so sweet, so sunny,A pastel dream named Honey Bunny!With sparkles that gleam,Like a springtime daydream,You’ll want one (or two… or twenty).","Ballpoint Pens",honey-bunny-pink-crystal-pen,"Honey Bunny","Meet Honey Bunny, the soft pink pastel crystal pen that’s as sweet as spring. Available in gold, silver, or rose gold hardware for the perfect sparkle.",2025-03-21T03:21:36Z,2026-01-21T22:34:55Z,,ARCHIVED,"https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Gold_17ba3eda-fc20-4f07-8332-3d27874f65de.jpg?v=1751695816, https://cdn.shopify.com/s/files/1/0694/3771/files/HoneyBunnyandSugarChickSquare.jpg?v=1747100257, https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Silver_58cedf24-d8e6-4f90-9112-a8fe506027b5.jpg?v=1751695831, https://cdn.shopify.com/s/files/1/0694/3771/files/Honey_Bunny_Rose_Gold_cf3cc29f-ee2b-452a-b064-6cb0d7ad70e6.jpg?v=1751695826",,2025-03-21
